DATE,Mortgage_15yr,Mortgage_30yr,Adjusted CPI,Gross Domestic Product,Home_price_index,Monthly_supply_houses,Personal_income,Population,Total_construction,Unemployment_rate
1947-01-01,0.0,0.0,12.699350265800353,2.43164e+18,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-01,0.0,0.0,12.758417011222681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-01,0.0,0.0,12.99468399291199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-01,0.0,0.0,12.99468399291199,2.45968e+18,0.0,0.0,0.0,0.0,0.0,0.0
1947-05-01,0.0,0.0,12.99468399291199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-01,0.0,0.0,13.053750738334317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-07-01,0.0,0.0,13.112817483756643,2.49585e+18,0.0,0.0,0.0,0.0,0.0,0.0
1947-08-01,0.0,0.0,13.230950974601297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-09-01,0.0,0.0,13.467217956290607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-10-01,0.0,0.0,13.526284701712934,2.59745e+18,0.0,0.0,0.0,0.0,0.0,0.0
1947-11-01,0.0,0.0,13.644418192557591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947-12-01,0.0,0.0,13.82161842882457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948-01-01,0.0,0.0,13.998818665091552,2.65742e+18,0.0,0.0,0.0,0.0,0.0,3.0
1948-02-01,0.0,0.0,13.998818665091552,0.0,0.0,0.0,0.0,0.0,0.0,3.3
1948-03-01,0.0,0.0,13.880685174246898,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1948-04-01,0.0,0.0,14.057885410513881,2.72567e+18,0.0,0.0,0.0,0.0,0.0,3.5
1948-05-01,0.0,0.0,14.176018901358535,0.0,0.0,0.0,0.0,0.0,0.0,3.3
1948-06-01,0.0,0.0,14.294152392203188,0.0,0.0,0.0,0.0,0.0,0.0,3.2
1948-07-01,0.0,0.0,14.412285883047842,2.7919600000000005e+18,0.0,0.0,0.0,0.0,0.0,3.1
1948-08-01,0.0,0.0,14.412285883047842,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1948-09-01,0.0,0.0,14.412285883047842,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1948-10-01,0.0,0.0,14.353219137625517,2.80366e+18,0.0,0.0,0.0,0.0,0.0,3.4
1948-11-01,0.0,0.0,14.294152392203188,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1948-12-01,0.0,0.0,14.235085646780863,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1949-01-01,0.0,0.0,14.176018901358535,2.75034e+18,0.0,0.0,0.0,0.0,0.0,3.8
1949-02-01,0.0,0.0,14.116952155936206,0.0,0.0,0.0,0.0,0.0,0.0,4.2
1949-03-01,0.0,0.0,14.116952155936206,0.0,0.0,0.0,0.0,0.0,0.0,4.4
1949-04-01,0.0,0.0,14.116952155936206,2.71351e+18,0.0,0.0,0.0,0.0,0.0,4.7
1949-05-01,0.0,0.0,14.116952155936206,0.0,0.0,0.0,0.0,0.0,0.0,5.5
1949-06-01,0.0,0.0,14.116952155936206,0.0,0.0,0.0,0.0,0.0,0.0,5.6
1949-07-01,0.0,0.0,13.998818665091552,2.72889e+18,0.0,0.0,0.0,0.0,0.0,6.2
1949-08-01,0.0,0.0,13.998818665091552,0.0,0.0,0.0,0.0,0.0,0.0,6.2
1949-09-01,0.0,0.0,14.057885410513881,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1949-10-01,0.0,0.0,13.998818665091552,2.70627e+18,0.0,0.0,0.0,0.0,0.0,7.3
1949-11-01,0.0,0.0,13.998818665091552,0.0,0.0,0.0,0.0,0.0,0.0,5.9
1949-12-01,0.0,0.0,13.939751919669227,0.0,0.0,0.0,0.0,0.0,0.0,5.9
1950-01-01,0.0,0.0,13.880685174246898,2.8082799999999995e+18,0.0,0.0,0.0,0.0,0.0,5.9
1950-02-01,0.0,0.0,13.939751919669227,0.0,0.0,0.0,0.0,0.0,0.0,5.7
1950-03-01,0.0,0.0,13.939751919669227,0.0,0.0,0.0,0.0,0.0,0.0,5.7
1950-04-01,0.0,0.0,13.998818665091552,2.90383e+18,0.0,0.0,0.0,0.0,0.0,5.3
1950-05-01,0.0,0.0,14.057885410513881,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1950-06-01,0.0,0.0,14.116952155936206,0.0,0.0,0.0,0.0,0.0,0.0,4.9
1950-07-01,0.0,0.0,14.235085646780863,3.0815300000000005e+18,0.0,0.0,0.0,0.0,0.0,4.6
1950-08-01,0.0,0.0,14.294152392203188,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1950-09-01,0.0,0.0,14.353219137625517,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1950-10-01,0.0,0.0,14.471352628470171,3.19945e+18,0.0,0.0,0.0,0.0,0.0,3.7
1950-11-01,0.0,0.0,14.5304193738925,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1950-12-01,0.0,0.0,14.766686355581808,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1951-01-01,0.0,0.0,15.002953337271116,3.36e+18,0.0,0.0,0.0,0.0,0.0,3.4
1951-02-01,0.0,0.0,15.239220318960426,0.0,0.0,0.0,0.0,0.0,0.0,3.1
1951-03-01,0.0,0.0,15.298287064382752,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1951-04-01,0.0,0.0,15.298287064382752,3.4409e+18,0.0,0.0,0.0,0.0,0.0,2.8
1951-05-01,0.0,0.0,15.35735380980508,0.0,0.0,0.0,0.0,0.0,0.0,2.7
1951-06-01,0.0,0.0,15.298287064382752,0.0,0.0,0.0,0.0,0.0,0.0,2.9
1951-07-01,0.0,0.0,15.298287064382752,3.51385e+18,0.0,0.0,0.0,0.0,0.0,2.7
1951-08-01,0.0,0.0,15.298287064382752,0.0,0.0,0.0,0.0,0.0,0.0,2.8
1951-09-01,0.0,0.0,15.35735380980508,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1951-10-01,0.0,0.0,15.475487300649734,3.56178e+18,0.0,0.0,0.0,0.0,0.0,3.2
1951-11-01,0.0,0.0,15.534554046072062,0.0,0.0,0.0,0.0,0.0,0.0,3.1
1951-12-01,0.0,0.0,15.652687536916716,0.0,0.0,0.0,0.0,0.0,0.0,2.8
1952-01-01,0.0,0.0,15.652687536916716,3.5982e+18,0.0,0.0,0.0,0.0,0.0,2.7
1952-02-01,0.0,0.0,15.593620791494388,0.0,0.0,0.0,0.0,0.0,0.0,2.8
1952-03-01,0.0,0.0,15.593620791494388,0.0,0.0,0.0,0.0,0.0,0.0,2.6
1952-04-01,0.0,0.0,15.652687536916716,3.6103e+18,0.0,0.0,0.0,0.0,0.0,2.6
1952-05-01,0.0,0.0,15.652687536916716,0.0,0.0,0.0,0.0,0.0,0.0,2.6
1952-06-01,0.0,0.0,15.652687536916716,0.0,0.0,0.0,0.0,0.0,0.0,2.6
1952-07-01,0.0,0.0,15.77082102776137,3.67701e+18,0.0,0.0,0.0,0.0,0.0,2.8
1952-08-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1952-09-01,0.0,0.0,15.711754282339044,0.0,0.0,0.0,0.0,0.0,0.0,2.7
1952-10-01,0.0,0.0,15.77082102776137,3.80812e+18,0.0,0.0,0.0,0.0,0.0,2.6
1952-11-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1952-12-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,2.3
1953-01-01,0.0,0.0,15.711754282339044,3.8798e+18,0.0,0.0,0.0,0.0,0.0,2.6
1953-02-01,0.0,0.0,15.711754282339044,0.0,0.0,0.0,0.0,0.0,0.0,2.3
1953-03-01,0.0,0.0,15.711754282339044,0.0,0.0,0.0,0.0,0.0,0.0,2.3
1953-04-01,0.0,0.0,15.77082102776137,3.91749e+18,0.0,0.0,0.0,0.0,0.0,2.4
1953-05-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,2.3
1953-06-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,2.2
1953-07-01,0.0,0.0,15.829887773183698,3.91171e+18,0.0,0.0,0.0,0.0,0.0,2.3
1953-08-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,2.3
1953-09-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,2.6
1953-10-01,0.0,0.0,15.948021264028352,3.8597e+18,0.0,0.0,0.0,0.0,0.0,2.7
1953-11-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.2
1953-12-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1954-01-01,0.0,0.0,15.888954518606024,3.85345e+18,0.0,0.0,0.0,0.0,0.0,4.4
1954-02-01,0.0,0.0,15.948021264028352,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1954-03-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,5.1
1954-04-01,0.0,0.0,15.888954518606024,3.86121e+18,0.0,0.0,0.0,0.0,0.0,5.3
1954-05-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,5.4
1954-06-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,5.3
1954-07-01,0.0,0.0,15.888954518606024,3.90996e+18,0.0,0.0,0.0,0.0,0.0,5.3
1954-08-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,5.5
1954-09-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,5.6
1954-10-01,0.0,0.0,15.77082102776137,3.99734e+18,0.0,0.0,0.0,0.0,0.0,5.3
1954-11-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,4.9
1954-12-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1955-01-01,0.0,0.0,15.829887773183698,4.13073e+18,0.0,0.0,0.0,0.0,0.0,4.5
1955-02-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,4.2
1955-03-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,4.2
1955-04-01,0.0,0.0,15.829887773183698,4.21532e+18,0.0,0.0,0.0,0.0,0.0,4.3
1955-05-01,0.0,0.0,15.829887773183698,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1955-06-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1955-07-01,0.0,0.0,15.829887773183698,4.30221e+18,0.0,0.0,0.0,0.0,0.0,3.6
1955-08-01,0.0,0.0,15.77082102776137,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1955-09-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1955-10-01,0.0,0.0,15.829887773183698,4.37092e+18,0.0,0.0,0.0,0.0,0.0,3.8
1955-11-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.7
1955-12-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.7
1956-01-01,0.0,0.0,15.829887773183698,4.39746e+18,0.0,0.0,0.0,0.0,0.0,3.6
1956-02-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1956-03-01,0.0,0.0,15.888954518606024,0.0,0.0,0.0,0.0,0.0,0.0,3.7
1956-04-01,0.0,0.0,15.888954518606024,4.4601e+18,0.0,0.0,0.0,0.0,0.0,3.5
1956-05-01,0.0,0.0,15.948021264028352,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1956-06-01,0.0,0.0,16.066154754873004,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1956-07-01,0.0,0.0,16.125221500295332,4.51191e+18,0.0,0.0,0.0,0.0,0.0,3.9
1956-08-01,0.0,0.0,16.125221500295332,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1956-09-01,0.0,0.0,16.18428824571766,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1956-10-01,0.0,0.0,16.243354991139988,4.60463e+18,0.0,0.0,0.0,0.0,0.0,3.4
1956-11-01,0.0,0.0,16.243354991139988,0.0,0.0,0.0,0.0,0.0,0.0,3.7
1956-12-01,0.0,0.0,16.302421736562316,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1957-01-01,0.0,0.0,16.36148848198464,4.69779e+18,0.0,0.0,0.0,0.0,0.0,3.7
1957-02-01,0.0,0.0,16.420555227406968,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1957-03-01,0.0,0.0,16.479621972829296,0.0,0.0,0.0,0.0,0.0,0.0,3.2
1957-04-01,0.0,0.0,16.479621972829296,4.72025e+18,0.0,0.0,0.0,0.0,0.0,3.4
1957-05-01,0.0,0.0,16.538688718251624,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1957-06-01,0.0,0.0,16.597755463673952,0.0,0.0,0.0,0.0,0.0,0.0,3.7
1957-07-01,0.0,0.0,16.656822209096276,4.7949e+18,0.0,0.0,0.0,0.0,0.0,3.6
1957-08-01,0.0,0.0,16.715888954518604,0.0,0.0,0.0,0.0,0.0,0.0,3.6
1957-09-01,0.0,0.0,16.715888954518604,0.0,0.0,0.0,0.0,0.0,0.0,3.9
1957-10-01,0.0,0.0,16.715888954518604,4.74864e+18,0.0,0.0,0.0,0.0,0.0,4.1
1957-11-01,0.0,0.0,16.774955699940932,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1957-12-01,0.0,0.0,16.83402244536326,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1958-01-01,0.0,0.0,16.893089190785588,4.6754e+18,0.0,0.0,0.0,0.0,0.0,5.2
1958-02-01,0.0,0.0,16.952155936207912,0.0,0.0,0.0,0.0,0.0,0.0,5.9
1958-03-01,0.0,0.0,17.07028942705257,0.0,0.0,0.0,0.0,0.0,0.0,6.1
1958-04-01,0.0,0.0,17.07028942705257,4.71978e+18,0.0,0.0,0.0,0.0,0.0,6.8
1958-05-01,0.0,0.0,17.07028942705257,0.0,0.0,0.0,0.0,0.0,0.0,6.8
1958-06-01,0.0,0.0,17.07028942705257,0.0,0.0,0.0,0.0,0.0,0.0,6.8
1958-07-01,0.0,0.0,17.07028942705257,4.85841e+18,0.0,0.0,0.0,0.0,0.0,6.8
1958-08-01,0.0,0.0,17.07028942705257,0.0,0.0,0.0,0.0,0.0,0.0,6.8
1958-09-01,0.0,0.0,17.07028942705257,0.0,0.0,0.0,0.0,0.0,0.0,6.3
1958-10-01,0.0,0.0,17.07028942705257,4.99555e+18,0.0,0.0,0.0,0.0,0.0,6.1
1958-11-01,0.0,0.0,17.129356172474896,0.0,0.0,0.0,0.0,0.0,0.0,5.5
1958-12-01,0.0,0.0,17.129356172474896,0.0,0.0,0.0,0.0,0.0,0.0,5.6
1959-01-01,0.0,0.0,17.129356172474896,5.1033e+18,0.0,0.0,3.918e+20,175818000000.0,0.0,5.4
1959-02-01,0.0,0.0,17.129356172474896,0.0,0.0,0.0,3.937e+20,176044000000.0,0.0,5.4
1959-03-01,0.0,0.0,17.129356172474896,0.0,0.0,0.0,3.965e+20,176274000000.0,0.0,5.0
1959-04-01,0.0,0.0,17.129356172474896,5.22653e+18,0.0,0.0,3.999e+20,176503000000.0,0.0,4.5
1959-05-01,0.0,0.0,17.129356172474896,0.0,0.0,0.0,4.024e+20,176723000000.0,0.0,4.5
1959-06-01,0.0,0.0,17.188422917897224,0.0,0.0,0.0,4.048e+20,176954000000.0,0.0,4.4
1959-07-01,0.0,0.0,17.24748966331955,5.25034e+18,0.0,0.0,4.054e+20,177208000000.0,0.0,4.5
1959-08-01,0.0,0.0,17.24748966331955,0.0,0.0,0.0,4.037e+20,177479000000.0,0.0,4.5
1959-09-01,0.0,0.0,17.306556408741876,0.0,0.0,0.0,4.051e+20,177755000000.0,0.0,4.8
1959-10-01,0.0,0.0,17.365623154164204,5.286e+18,0.0,0.0,4.066e+20,178026000000.0,0.0,5.0
1959-11-01,0.0,0.0,17.365623154164204,0.0,0.0,0.0,4.099e+20,178273000000.0,0.0,5.2
1959-12-01,0.0,0.0,17.365623154164204,0.0,0.0,0.0,4.146e+20,178504000000.0,0.0,4.6
1960-01-01,0.0,0.0,17.365623154164204,5.42648e+18,0.0,0.0,4.157e+20,178925000000.0,0.0,4.6
1960-02-01,0.0,0.0,17.365623154164204,0.0,0.0,0.0,4.166e+20,179326000000.0,0.0,4.2
1960-03-01,0.0,0.0,17.365623154164204,0.0,0.0,0.0,4.176e+20,179707000000.0,0.0,4.7
1960-04-01,0.0,0.0,17.424689899586532,5.410800000000001e+18,0.0,0.0,4.206e+20,180067000000.0,0.0,4.5
1960-05-01,0.0,0.0,17.48375664500886,0.0,0.0,0.0,4.221e+20,180408000000.0,0.0,4.5
1960-06-01,0.0,0.0,17.48375664500886,0.0,0.0,0.0,4.226e+20,180728000000.0,0.0,4.7
1960-07-01,0.0,0.0,17.48375664500886,5.456040000000001e+18,0.0,0.0,4.241e+20,181028000000.0,0.0,4.9
1960-08-01,0.0,0.0,17.48375664500886,0.0,0.0,0.0,4.241e+20,181308000000.0,0.0,4.9
1960-09-01,0.0,0.0,17.48375664500886,0.0,0.0,0.0,4.249e+20,181567000000.0,0.0,4.9
1960-10-01,0.0,0.0,17.601890135853512,5.40197e+18,0.0,0.0,4.267e+20,181807000000.0,0.0,5.3
1960-11-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.263e+20,182026000000.0,0.0,5.5
1960-12-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.244e+20,182225000000.0,0.0,5.8
1961-01-01,0.0,0.0,17.601890135853512,5.45018e+18,0.0,0.0,4.283e+20,182404000000.0,0.0,5.8
1961-02-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.303e+20,182631000000.0,0.0,6.1
1961-03-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.319e+20,182867000000.0,0.0,6.1
1961-04-01,0.0,0.0,17.601890135853512,5.555449999999999e+18,0.0,0.0,4.325e+20,183105000000.0,0.0,6.3
1961-05-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.361e+20,183335000000.0,0.0,6.5
1961-06-01,0.0,0.0,17.601890135853512,0.0,0.0,0.0,4.405e+20,183572000000.0,0.0,6.2
1961-07-01,0.0,0.0,17.66095688127584,5.67664e+18,0.0,0.0,4.427e+20,183825000000.0,0.0,6.2
1961-08-01,0.0,0.0,17.66095688127584,0.0,0.0,0.0,4.433e+20,184101000000.0,0.0,5.8
1961-09-01,0.0,0.0,17.72002362669817,0.0,0.0,0.0,4.443e+20,184384000000.0,0.0,5.8
1961-10-01,0.0,0.0,17.72002362669817,5.80612e+18,0.0,0.0,4.487e+20,184654000000.0,0.0,5.7
1961-11-01,0.0,0.0,17.72002362669817,0.0,0.0,0.0,4.527e+20,184900000000.0,0.0,5.3
1961-12-01,0.0,0.0,17.72002362669817,0.0,0.0,0.0,4.556e+20,185129000000.0,0.0,5.3
1962-01-01,0.0,0.0,17.72002362669817,5.94013e+18,0.0,0.0,4.56e+20,185347000000.0,0.0,5.0
1962-02-01,0.0,0.0,17.779090372120496,0.0,0.0,0.0,4.591e+20,185551000000.0,0.0,4.7
1962-03-01,0.0,0.0,17.83815711754282,0.0,0.0,0.0,4.629e+20,185762000000.0,0.0,4.8
1962-04-01,0.0,0.0,17.83815711754282,6.00366e+18,0.0,0.0,4.658e+20,185981000000.0,0.0,4.8
1962-05-01,0.0,0.0,17.83815711754282,0.0,0.0,0.0,4.668e+20,186201000000.0,0.0,4.8
1962-06-01,0.0,0.0,17.83815711754282,0.0,0.0,0.0,4.677e+20,186426000000.0,0.0,4.8
1962-07-01,0.0,0.0,17.83815711754282,6.090270000000001e+18,0.0,0.0,4.697e+20,186664000000.0,0.0,4.8
1962-08-01,0.0,0.0,17.89722386296515,0.0,0.0,0.0,4.711e+20,186924000000.0,0.0,5.0
1962-09-01,0.0,0.0,17.956290608387476,0.0,0.0,0.0,4.737e+20,187191000000.0,0.0,4.9
1962-10-01,0.0,0.0,17.956290608387476,6.1228e+18,0.0,0.0,4.757e+20,187449000000.0,0.0,4.7
1962-11-01,0.0,0.0,17.956290608387476,0.0,0.0,0.0,4.778e+20,187685000000.0,0.0,4.9
1962-12-01,0.0,0.0,17.956290608387476,0.0,0.0,0.0,4.798e+20,187905000000.0,0.0,4.9
1963-01-01,0.0,0.0,17.956290608387476,6.21672e+18,0.0,4.7,4.84e+20,188113000000.0,0.0,5.0
1963-02-01,0.0,0.0,18.015357353809804,0.0,0.0,6.6,4.819e+20,188300000000.0,0.0,5.1
1963-03-01,0.0,0.0,18.015357353809804,0.0,0.0,6.4,4.837e+20,188484000000.0,0.0,4.8
1963-04-01,0.0,0.0,18.015357353809804,6.297519999999999e+18,0.0,5.3,4.85e+20,188685000000.0,0.0,4.8
1963-05-01,0.0,0.0,18.015357353809804,0.0,0.0,5.1,4.879e+20,188904000000.0,0.0,4.9
1963-06-01,0.0,0.0,18.074424099232132,0.0,0.0,6.0,4.913e+20,189130000000.0,0.0,4.7
1963-07-01,0.0,0.0,18.133490844654457,6.444439999999999e+18,0.0,4.6,4.925e+20,189369000000.0,0.0,4.7
1963-08-01,0.0,0.0,18.192557590076785,0.0,0.0,5.6,4.949e+20,189629000000.0,0.0,4.6
1963-09-01,0.0,0.0,18.133490844654457,0.0,0.0,5.4,4.982e+20,189895000000.0,0.0,4.5
1963-10-01,0.0,0.0,18.192557590076785,6.53938e+18,0.0,5.9,5.019e+20,190147000000.0,0.0,4.6
1963-11-01,0.0,0.0,18.192557590076785,0.0,0.0,5.5,5.036e+20,190369000000.0,0.0,4.8
1963-12-01,0.0,0.0,18.251624335499113,0.0,0.0,6.1,5.084e+20,190570000000.0,0.0,4.7
1964-01-01,0.0,0.0,18.251624335499113,6.69822e+18,0.0,5.8,5.113e+20,190763000000.0,0.0,4.7
1964-02-01,0.0,0.0,18.251624335499113,0.0,0.0,5.5,5.141e+20,190953000000.0,0.0,4.6
1964-03-01,0.0,0.0,18.251624335499113,0.0,0.0,5.8,5.17e+20,191146000000.0,0.0,4.6
1964-04-01,0.0,0.0,18.31069108092144,6.78674e+18,0.0,6.0,5.206e+20,191346000000.0,0.0,4.4
1964-05-01,0.0,0.0,18.31069108092144,0.0,0.0,6.2,5.2379999999999993e+20,191557000000.0,0.0,4.2
1964-06-01,0.0,0.0,18.31069108092144,0.0,0.0,5.7,5.2629999999999993e+20,191778000000.0,0.0,4.3
1964-07-01,0.0,0.0,18.31069108092144,6.92031e+18,0.0,5.5,5.299e+20,192010000000.0,0.0,4.2
1964-08-01,0.0,0.0,18.36975782634377,0.0,0.0,5.4,5.3329999999999993e+20,192254000000.0,0.0,4.1
1964-09-01,0.0,0.0,18.36975782634377,0.0,0.0,5.4,5.3629999999999993e+20,192504000000.0,0.0,4.2
1964-10-01,0.0,0.0,18.36975782634377,6.97319e+18,0.0,5.3,5.369e+20,192739000000.0,0.0,4.2
1964-11-01,0.0,0.0,18.428824571766093,0.0,0.0,5.6,5.4129999999999993e+20,192943000000.0,0.0,4.0
1964-12-01,0.0,0.0,18.48789131718842,0.0,0.0,5.5,5.475e+20,193131000000.0,0.0,4.0
1965-01-01,0.0,0.0,18.48789131718842,7.1779e+18,0.0,5.6,5.515e+20,193308000000.0,0.0,3.9
1965-02-01,0.0,0.0,18.48789131718842,0.0,0.0,5.5,5.52e+20,193467000000.0,0.0,4.1
1965-03-01,0.0,0.0,18.48789131718842,0.0,0.0,5.4,5.554e+20,193625000000.0,0.0,3.8
1965-04-01,0.0,0.0,18.54695806261075,7.30191e+18,0.0,5.6,5.586e+20,193799000000.0,0.0,3.9
1965-05-01,0.0,0.0,18.606024808033077,0.0,0.0,5.3,5.629e+20,193988000000.0,0.0,3.7
1965-06-01,0.0,0.0,18.665091553455404,0.0,0.0,4.7,5.662e+20,194195000000.0,0.0,3.7
1965-07-01,0.0,0.0,18.665091553455404,7.49323e+18,0.0,5.2,5.704e+20,194416000000.0,0.0,3.5
1965-08-01,0.0,0.0,18.665091553455404,0.0,0.0,4.6,5.729e+20,194645000000.0,0.0,3.5
1965-09-01,0.0,0.0,18.665091553455404,0.0,0.0,4.9,5.872e+20,194879000000.0,0.0,3.4
1965-10-01,0.0,0.0,18.72415829887773,7.71857e+18,0.0,5.0,5.849e+20,195096000000.0,0.0,3.3
