DATE,Mortgage_15yr,Mortgage_30yr,Adjusted CPI,Gross Domestic Product,Home_price_index,Monthly_supply_houses,Personal_income,Population,Total_construction,Unemployment_rate
2010-08-01,3.9075,4.4275,128.883638511518,0.0,143.914,8.8,1.26529e+22,310146000000.0,8.0203e+17,8.9
2010-09-01,3.81,4.346,129.00177200236266,0.0,143.018,7.6,1.26734e+22,310385000000.0,8.07728e+17,8.8
2010-10-01,3.66,4.225,129.2971057294743,1.5309474e+20,142.528,8.2,1.27236e+22,310612000000.0,8.01372e+17,8.7
2010-11-01,3.6825,4.3,129.41523922031894,0.0,142.16899999999998,8.2,1.27655e+22,310820000000.0,8.04151e+17,9.2
2010-12-01,4.058,4.714,130.1240401653869,0.0,142.056,7.0,1.28731e+22,311020000000.0,7.89395e+17,8.7
2011-01-01,4.0875,4.755,130.5965741287655,1.5351448e+20,141.518,7.3,1.30807e+22,311204000000.0,7.59964e+17,8.5
2011-02-01,4.215,4.9525,131.30537507383343,0.0,140.346,8.1,1.31556e+22,311373000000.0,7.58376e+17,8.4
2011-03-01,4.08,4.836,132.01417601890134,0.0,139.977,7.2,1.31782e+22,311551000000.0,7.69157e+17,8.4
2011-04-01,4.055,4.84,132.5457767277023,1.5557539e+20,140.00799999999998,6.7,1.32128e+22,311740000000.0,7.69437e+17,8.5
2011-05-01,3.8225,4.6375,132.78204370939162,0.0,139.904,6.6,1.32391e+22,311935000000.0,7.75251e+17,8.5
2011-06-01,3.694,4.51,132.48670998228,0.0,139.861,6.6,1.32957e+22,312147000000.0,7.94839e+17,8.5
2011-07-01,3.68,4.545,133.13644418192558,1.564768e+20,139.73,6.7,1.33758e+22,312372000000.0,7.92381e+17,8.4
2011-08-01,3.46,4.27,133.66804489072652,0.0,139.308,6.5,1.34003e+22,312605000000.0,8.11953e+17,8.4
2011-09-01,3.318,4.106,134.0815121086828,0.0,138.668,6.3,1.34015e+22,312842000000.0,8.1366e+17,8.4
2011-10-01,3.3475,4.0675,133.96337861783815,1.5842259e+20,137.951,6.0,1.34064e+22,313060000000.0,8.08378e+17,8.2
2011-11-01,3.305,3.9925,133.9043118724158,0.0,137.151,5.7,1.34197e+22,313260000000.0,8.1205e+17,8.0
2011-12-01,3.246,3.958,133.9043118724158,0.0,136.673,5.3,1.35489e+22,313454000000.0,8.21367e+17,7.9
2012-01-01,3.2,3.915,134.37684583579446,1.6068805e+20,136.607,5.3,1.36316e+22,313636000000.0,8.3061e+17,7.7
2012-02-01,3.1625,3.89,134.9084465445954,0.0,136.532,4.8,1.37311e+22,313811000000.0,8.24368e+17,7.7
2012-03-01,3.198,3.954,135.32191376255167,0.0,137.903,4.9,1.37985e+22,313993000000.0,8.29288e+17,7.6
2012-04-01,3.1425,3.91,135.380980507974,1.6207115e+20,139.154,4.9,1.38681e+22,314176000000.0,8.4174e+17,7.5
2012-05-01,3.034,3.798,134.9675132900177,0.0,140.155,4.7,1.38503e+22,314368000000.0,8.50928e+17,7.5
2012-06-01,2.9525,3.675,135.02658003544005,0.0,141.03,4.8,1.38371e+22,314576000000.0,8.58009e+17,7.6
2012-07-01,2.845,3.55,135.08564678086236,1.6319541e+20,141.67,4.6,1.37529e+22,314796000000.0,8.58934e+17,7.6
2012-08-01,2.86,3.602,135.91258121677495,0.0,142.28,4.6,1.37685e+22,315031000000.0,8.62726e+17,7.4
2012-09-01,2.8025,3.4975,136.6804489072652,0.0,142.907,4.5,1.39141e+22,315264000000.0,8.66588e+17,7.2
2012-10-01,2.6925,3.3825,136.9167158889545,1.6420419e+20,143.599,4.9,1.40492e+22,315485000000.0,8.75366e+17,7.2
2012-11-01,2.662,3.352,136.4441819255759,0.0,144.583,4.6,1.42307e+22,315692000000.0,8.72052e+17,7.1
2012-12-01,2.6575,3.345,136.4441819255759,0.0,145.5,4.5,1.45814e+22,315877000000.0,8.71809e+17,7.3
2013-01-01,2.696,3.414,136.56231541642055,1.6648189e+20,146.82399999999998,4.0,1.38804e+22,316038000000.0,8.62722e+17,7.4
2013-02-01,2.7675,3.5325,137.5073833431778,0.0,147.781,4.1,1.3902e+22,316191000000.0,8.73583e+17,7.0
2013-03-01,2.7575,3.565,137.21204961606617,0.0,149.96,4.2,1.39322e+22,316357000000.0,8.6451e+17,6.9
2013-04-01,2.66,3.445,136.73951565268754,1.6728687e+20,151.516,4.4,1.39749e+22,316535000000.0,8.79728e+17,6.9
2013-05-01,2.722,3.536,136.9167158889545,0.0,152.84799999999998,4.6,1.40525e+22,316729000000.0,8.88752e+17,6.8
2013-06-01,3.1675,4.07,137.5664500886001,0.0,154.2,4.1,1.40839e+22,316934000000.0,8.99295e+17,6.9
2013-07-01,3.43,4.37,137.80271707028942,1.6953838e+20,155.605,5.5,1.4072e+22,317156000000.0,9.17756e+17,6.7
2013-08-01,3.488,4.456,137.92085056113407,0.0,156.963,5.5,1.41173e+22,317397000000.0,9.29061e+17,6.7
2013-09-01,3.5225,4.49,138.15711754282339,0.0,158.224,5.4,1.41817e+22,317635000000.0,9.38121e+17,6.7
2013-10-01,3.274,4.192,138.09805079740107,1.7192019e+20,159.24,4.9,1.41523e+22,317864000000.0,9.51214e+17,6.6
2013-11-01,3.2975,4.255,138.15711754282339,0.0,160.07299999999998,5.0,1.42096e+22,318076000000.0,9.64122e+17,6.4
2013-12-01,3.4825,4.4575,138.57058476077967,0.0,160.993,5.2,1.42665e+22,318276000000.0,9.79211e+17,6.2
2014-01-01,3.48,4.432,138.74778499704667,1.7197738e+20,161.924,5.1,1.43692e+22,318464000000.0,9.86587e+17,6.1
2014-02-01,3.35,4.3025,138.92498523331363,0.0,162.523,5.3,1.44564e+22,318642000000.0,9.87538e+17,6.1
2014-03-01,3.36,4.3425,139.16125221500295,0.0,163.083,5.6,1.4555e+22,318827000000.0,9.91157e+17,6.1
2014-04-01,3.3925,4.3375,139.57471943295926,1.7518508000000003e+20,163.39,5.7,1.46245e+22,319020000000.0,1.006901e+18,5.8
2014-05-01,3.29,4.192,140.04725339633785,0.0,163.657,5.2,1.46895e+22,319225000000.0,1.007147e+18,5.8
2014-06-01,3.265,4.1625,140.40165386887182,0.0,164.06400000000002,5.7,1.47601e+22,319438000000.0,1.006424e+18,5.5
2014-07-01,3.236,4.13,140.51978735971647,1.7804228e+20,164.585,6.2,1.48211e+22,319670000000.0,1.014935e+18,5.6
2014-08-01,3.2475,4.115,140.22445363260485,0.0,165.213,5.4,1.48942e+22,319919000000.0,1.015096e+18,5.7
2014-09-01,3.3075,4.1625,140.34258712344948,0.0,165.903,5.4,1.49512e+22,320166000000.0,1.02189e+18,5.4
2014-10-01,3.21,4.036,140.34258712344948,1.7912079e+20,166.64,5.3,1.50227e+22,320403000000.0,1.046402e+18,5.2
2014-11-01,3.1875,3.9975,139.98818665091554,0.0,167.332,5.7,1.5094e+22,320616000000.0,1.044893e+18,5.4
2014-12-01,3.128,3.864,139.45658594211457,0.0,168.049,5.1,1.51709e+22,320815000000.0,1.056429e+18,5.1
2015-01-01,2.985,3.67,138.629651506202,1.8063529e+20,168.62900000000002,4.8,1.52308e+22,320997000000.0,1.061241e+18,5.2
2015-02-01,3.0075,3.71,138.92498523331363,0.0,169.125,4.5,1.53133e+22,321164000000.0,1.072895e+18,5.1
2015-03-01,3.04,3.77,139.22031896042526,0.0,169.796,5.1,1.53142e+22,321344000000.0,1.086748e+18,5.0
2015-04-01,2.942,3.672,139.39751919669226,1.8279784e+20,170.294,4.9,1.53735e+22,321538000000.0,1.115619e+18,5.0
2015-05-01,3.0625,3.84,139.98818665091554,0.0,170.877,5.0,1.54427e+22,321740000000.0,1.135433e+18,5.1
2015-06-01,3.1925,3.9825,140.46072061429416,0.0,171.47400000000002,5.4,1.5479e+22,321954000000.0,1.158193e+18,4.8
2015-07-01,3.214,4.046,140.63792085056113,1.8401626e+20,172.14700000000002,5.2,1.55186e+22,322186000000.0,1.154561e+18,4.8
2015-08-01,3.1275,3.905,140.51978735971647,0.0,172.933,5.0,1.55505e+22,322427000000.0,1.164377e+18,4.6
2015-09-01,3.095,3.89,140.34258712344948,0.0,173.826,5.9,1.55705e+22,322670000000.0,1.163937e+18,4.6
2015-10-01,3.01,3.796,140.5788541051388,1.8435137e+20,174.78900000000002,5.6,1.5608e+22,322901000000.0,1.151533e+18,4.6
2015-11-01,3.1625,3.9425,140.63792085056113,0.0,175.735,5.5,1.56154e+22,323113000000.0,1.14551e+18,4.7
2015-12-01,3.206,3.964,140.46072061429416,0.0,176.54,5.1,1.56684e+22,323318000000.0,1.156354e+18,4.6
2016-01-01,3.155,3.8725,140.63792085056113,1.8525933e+20,177.265,5.6,1.56955e+22,323509000000.0,1.160988e+18,4.4
2016-02-01,2.96,3.66,140.40165386887182,0.0,177.643,5.5,1.56959e+22,323687000000.0,1.172851e+18,4.4
2016-03-01,2.966,3.694,140.51978735971647,0.0,178.15900000000002,5.5,1.57316e+22,323871000000.0,1.188776e+18,4.6
2016-04-01,2.87,3.605,141.11045481393975,1.8711702e+20,178.76,5.0,1.57589e+22,324061000000.0,1.185902e+18,4.6
2016-05-01,2.8425,3.6,141.40578854105138,0.0,179.423,5.1,1.57772e+22,324260000000.0,1.190685e+18,4.4
2016-06-01,2.842,3.568,141.70112226816303,0.0,180.08700000000002,5.3,1.58214e+22,324476000000.0,1.217604e+18,4.5
2016-07-01,2.7475,3.44,141.6420555227407,1.8892639e+20,180.85,4.5,1.58915e+22,324697000000.0,1.214532e+18,4.4
2016-08-01,2.745,3.435,141.93738924985234,0.0,181.843,5.0,1.59313e+22,324924000000.0,1.22125e+18,4.5
2016-09-01,2.756,3.46,142.35085646780863,0.0,182.818,5.2,1.59991e+22,325155000000.0,1.232438e+18,4.5
2016-10-01,2.7625,3.47,142.88245717660956,1.9089379e+20,183.746,5.2,1.60594e+22,325368000000.0,1.2411e+18,4.5
2016-11-01,3.0275,3.77,143.11872415829887,0.0,184.754,5.2,1.61076e+22,325562000000.0,1.264881e+18,4.3
2016-12-01,3.428,4.198,143.53219137625516,0.0,185.717,5.4,1.61825e+22,325742000000.0,1.270443e+18,4.3
2017-01-01,3.3875,4.15,144.2409923213231,1.9280084e+20,186.793,5.4,1.62933e+22,325901000000.0,1.254583e+18,4.3
2017-02-01,3.38,4.1675,144.41819255759006,0.0,187.308,5.3,1.63635e+22,326050000000.0,1.275911e+18,4.2
2017-03-01,3.414,4.196,144.00472533963378,0.0,187.988,5.0,1.6415099999999998e+22,326207000000.0,1.272724e+18,4.1
2017-04-01,3.3,4.045,140.28352037802716,1.9438643e+20,188.72,5.4,1.6476e+22,326371000000.0,1.269079e+18,4.0
2017-05-01,3.255,4.01,144.00472533963378,0.0,189.611,5.1,1.65732e+22,326548000000.0,1.282926e+18,4.0
2017-06-01,3.174,3.904,144.00472533963378,0.0,190.516,5.3,1.6604e+22,326743000000.0,1.277352e+18,3.9
2017-07-01,3.235,3.9675,144.12285883047844,1.9692595e+20,191.471,5.8,1.6665900000000002e+22,326939000000.0,1.275888e+18,4.0
2017-08-01,3.16,3.88,144.71352628470171,0.0,192.656,6.1,1.67337e+22,327140000000.0,1.274974e+18,4.0
2017-09-01,3.105,3.805,145.54046072061428,0.0,193.754,5.3,1.6841900000000002e+22,327342000000.0,1.281172e+18,3.9
2017-10-01,3.2,3.895,145.65859421145893,2.0037088e+20,194.801,5.5,1.69308e+22,327528000000.0,1.283266e+18,3.8
2017-11-01,3.288,3.922,146.2492616656822,0.0,195.946,4.8,1.69975e+22,327699000000.0,1.308896e+18,3.8
2017-12-01,3.385,3.95,146.48552864737152,0.0,197.16,5.6,1.70582e+22,327848000000.0,1.313666e+18,3.8
2018-01-01,3.4825,4.0325,147.19432959243943,2.0328553e+20,198.292,6.0,1.71417e+22,327969000000.0,1.336469e+18,3.7
2018-02-01,3.785,4.33,147.43059657412874,0.0,199.216,5.7,1.7204099999999998e+22,328085000000.0,1.355105e+18,3.7
2018-03-01,3.91,4.444,147.37152982870643,0.0,199.961,5.2,1.72682e+22,328219000000.0,1.344968e+18,3.7
2018-04-01,3.925,4.4675,147.66686355581805,2.0580912e+20,200.662,5.6,1.73287e+22,328364000000.0,1.355101e+18,3.7
2018-05-01,4.066,4.586,147.9621972829297,0.0,201.426,5.5,1.7404400000000003e+22,328521000000.0,1.362364e+18,3.5
2018-06-01,4.04,4.57,148.19846426461902,0.0,202.241,5.8,1.7488400000000002e+22,328692000000.0,1.343214e+18,3.6
2018-07-01,4.0075,4.5275,148.43473124630833,2.079873e+20,202.931,6.0,1.7587599999999997e+22,328863000000.0,1.336631e+18,3.5
2018-08-01,4.018,4.55,148.73006497341996,0.0,203.679,6.5,1.7664e+22,329040000000.0,1.340449e+18,3.5
2018-09-01,4.08,4.6275,148.8481984642646,0.0,204.343,6.6,1.76935e+22,329216000000.0,1.326111e+18,3.4
2018-10-01,4.2475,4.83,149.32073242764324,2.0917866999999998e+20,205.106,7.2,1.77498e+22,329379000000.0,1.310946e+18,3.5
2018-11-01,4.282,4.866,149.37979917306555,0.0,205.665,6.4,1.77957e+22,329527000000.0,1.300694e+18,3.4
2018-12-01,4.09,4.6375,149.2616656822209,0.0,206.143,7.6,1.80124e+22,329659000000.0,1.28993e+18,3.6
2019-01-01,3.906,4.464,149.2616656822209,2.1104133000000002e+20,206.479,7.0,1.80539e+22,329766000000.0,1.296049e+18,3.6
2019-02-01,3.8,4.37,149.4979326639102,0.0,206.851,6.4,1.81514e+22,329862000000.0,1.31204e+18,3.4
2019-03-01,3.7175,4.265,150.08860011813348,0.0,207.075,5.7,1.82295e+22,329977000000.0,1.322532e+18,3.5
2019-04-01,3.605,4.1425,150.62020082693442,2.1384775e+20,207.526,5.8,1.82621e+22,330103000000.0,1.353657e+18,3.3
2019-05-01,3.534,4.072,150.73833431777908,0.0,208.154,6.7,1.8277e+22,330240000000.0,1.364421e+18,3.3
2019-06-01,3.2375,3.8025,150.79740106320142,0.0,208.657,5.2,1.83105e+22,330393000000.0,1.383309e+18,3.3
2019-07-01,3.2025,3.765,151.32900177200236,2.1694282e+20,209.284,5.9,1.83286e+22,330553000000.0,1.410749e+18,3.4
2019-08-01,3.082,3.616,151.3880685174247,0.0,210.085,5.4,1.84236e+22,330729000000.0,1.426091e+18,3.3
2019-09-01,3.115,3.605,151.44713526284698,0.0,210.894,5.4,1.84744e+22,330904000000.0,1.438119e+18,3.2
2019-10-01,3.142,3.688,151.97873597164795,2.190239e+20,211.788,5.3,1.85495e+22,331066000000.0,1.44215e+18,3.3
2019-11-01,3.1575,3.695,152.33313644418192,0.0,212.801,5.4,1.86307e+22,331213000000.0,1.463036e+18,3.2
2019-12-01,3.1775,3.72,152.68753691671589,0.0,213.941,5.6,1.85838e+22,331345000000.0,1.466415e+18,3.2
2020-01-01,3.072,3.624,152.86473715298288,2.1706513e+20,214.868,5.7,1.88215e+22,331443000000.0,1.494117e+18,3.2
2020-02-01,2.97,3.465,153.04193738924985,0.0,215.878,5.6,1.89256e+22,331525000000.0,1.50179e+18,3.2
2020-03-01,2.885,3.45,152.39220318960426,0.0,216.429,6.5,1.85774e+22,331642000000.0,1.506335e+18,4.1
2020-04-01,2.804,3.306,151.1518015357354,1.9913143e+20,216.822,6.9,2.07509e+22,331699000000.0,1.460471e+18,14.2
2020-05-01,2.6925,3.2325,151.09273479031305,0.0,216.995,5.4,1.98772e+22,331701000000.0,1.452086e+18,12.6
2020-06-01,2.6025,3.1625,151.9196692262256,0.0,217.601,3.8,1.99209e+22,331744000000.0,1.459188e+18,10.6
2020-07-01,2.52,3.016,152.80567040756054,2.164764e+20,219.343,3.4,2.01915e+22,331811000000.0,1.470971e+18,9.9
2020-08-01,2.475,2.935,153.3963378617838,0.0,222.381,3.3,1.95942e+22,331885000000.0,1.48964e+18,8.1
2020-09-01,2.385,2.89,153.69167158889545,0.0,225.817,3.4,1.97449e+22,331966000000.0,1.510182e+18,7.5
2020-10-01,2.346,2.834,153.7507383343178,2.2024502e+20,229.748,3.3,1.97585e+22,332041000000.0,1.5349e+18,6.6
2020-11-01,2.305,2.765,154.0460720614294,0.0,233.282,4.0,1.96104e+22,332079000000.0,1.550976e+18,6.4
2020-12-01,2.218,2.684,154.6367395156527,0.0,236.549,4.1,1.97752e+22,332062000000.0,1.57276e+18,6.4
2021-01-01,2.2,2.735,154.87300649734198,2.2600185e+20,239.322,4.0,2.17609e+22,332007000000.0,1.606561e+18,6.0
2021-02-01,2.2375,2.81,155.46367395156526,0.0,242.408,4.9,2.0254e+22,331983000000.0,1.585044e+18,5.9
2021-03-01,2.3925,3.0825,156.4087418783225,0.0,245.51,4.4,2.44718e+22,332023000000.0,1.613045e+18,5.8
2021-04-01,2.364,3.06,157.59007678676906,2.3292362e+20,249.067,4.7,2.13042e+22,332089000000.0,1.615638e+18,5.9
2021-05-01,2.28,2.9625,158.65327820437093,0.0,253.417,5.6,2.08997e+22,332161000000.0,1.628281e+18,5.6
2021-06-01,2.27,2.975,160.07088009450678,0.0,258.30400000000003,5.8,2.09343e+22,332249000000.0,1.639779e+18,5.7
2021-07-01,2.18,2.868,160.83874778499705,2.3828973e+20,262.723,5.7,2.11565e+22,332375000000.0,1.658346e+18,5.2
2021-08-01,2.145,2.8425,161.25221500295333,0.0,266.814,6.5,2.12073e+22,332506000000.0,1.666756e+18,4.9
2021-09-01,2.184,2.9,161.25221500295333,0.0,270.326,6.0,2.10512e+22,332610000000.0,1.667332e+18,4.5
2021-10-01,2.3075,3.0675,163.43768458357943,2.4654603e+20,273.718,6.8,2.12014e+22,332708000000.0,1.685243e+18,4.2
2021-11-01,2.3575,3.0675,164.7371529828706,0.0,277.38,6.0,2.12977e+22,332806000000.0,1.726586e+18,3.9
2021-12-01,2.348,3.098,165.5050206733609,0.0,281.494,5.6,2.13529e+22,332891000000.0,1.754426e+18,3.6
2022-01-01,2.66,3.445,166.50915534554045,2.5029116e+20,285.536,5.8,2.12948e+22,332933000000.0,1.79646e+18,3.7
2022-02-01,2.9975,3.7625,167.86769049025398,0.0,291.214,6.2,2.14262e+22,332972000000.0,1.823728e+18,3.6
2022-03-01,3.39,4.172,169.9350265800354,0.0,296.493,7.0,2.15105e+22,333067000000.0,1.849637e+18,3.4
2022-04-01,4.215,4.9825,170.5256940342587,2.5544273e+20,300.532,8.5,2.15813e+22,333191000000.0,1.882753e+18,3.4
2022-05-01,4.435,5.23,172.17956290608387,0.0,303.737,8.3,2.16571e+22,333317000000.0,1.880896e+18,3.4
2022-06-01,4.652,5.522,174.4240992321323,0.0,304.603,9.5,2.17407e+22,333451000000.0,1.873184e+18,3.4
2022-07-01,4.6125,5.4125,174.4240992321323,2.5994639e+20,303.723,10.1,2.19105e+22,333599000000.0,1.869262e+18,3.2
2022-08-01,4.5625,5.2225,174.6012994683993,0.0,301.41700000000003,8.7,2.20243e+22,333762000000.0,1.847285e+18,3.4
2022-09-01,5.35,6.112,175.3101004134672,0.0,299.271,9.7,2.21215e+22,333925000000.0,1.83693e+18,3.2
2022-10-01,6.145,6.9,176.0779681039575,2.6408405e+20,298.876,9.7,2.22422e+22,334071000000.0,1.830477e+18,3.3
2022-11-01,6.1375,6.805,176.19610159480212,0.0,298.538,9.4,2.22677e+22,334206000000.0,1.842206e+18,3.3
2022-12-01,5.668,6.364,176.0779681039575,0.0,297.666,8.5,2.23123e+22,334326000000.0,1.840896e+18,3.2
2023-01-01,5.425,6.2725,177.49556999409333,2.6813601e+20,296.583,8.1,2.25253e+22,334433000000.0,1.882199e+18,3.2
2023-02-01,5.415,6.2575,178.14530419373892,0.0,297.632,8.4,2.26484e+22,334544000000.0,1.889562e+18,3.3
2023-03-01,5.796,6.544,178.26343768458358,0.0,298.73900000000003,8.1,2.27579e+22,334664000000.0,1.901401e+18,3.3
2023-04-01,5.6625,6.3425,178.91317188422914,2.7063012e+20,300.201,7.6,2.28061e+22,334792000000.0,1.907837e+18,3.2
2023-05-01,5.8075,6.425,179.14943886591848,0.0,302.496,7.2,2.28766e+22,334929000000.0,1.946733e+18,3.4
2023-06-01,6.088,6.714,179.4447725930301,0.0,304.467,7.5,2.29214e+22,335080000000.0,1.956226e+18,3.3
2023-07-01,6.1775,6.84,179.74010632014176,2.7610128e+20,306.643,7.1,2.29864e+22,335248000000.0,1.969005e+18,3.2
2023-08-01,6.43,7.072,180.9214412285883,0.0,309.236,7.9,2.30945e+22,335431000000.0,2.010143e+18,3.4
2023-09-01,6.5725,7.2,181.63024217365623,0.0,311.195,7.5,2.31762e+22,335612000000.0,2.01751e+18,3.5
2023-10-01,6.905,7.62,181.68930891907857,2.7944627e+20,312.882,7.9,2.3227e+22,335773000000.0,2.058903e+18,3.5
2023-11-01,6.766,7.442,181.8665091553455,0.0,313.648,8.9,2.33068e+22,335925000000.0,2.082923e+18,3.4
2023-12-01,6.1375,6.815,182.4571766095688,0.0,314.259,8.3,2.33817e+22,336070000000.0,2.105791e+18,3.4
2024-01-01,5.87,6.6425,182.9297105729474,0.0,0.0,8.3,2.36154e+22,336194000000.0,2.102434e+18,3.4
2024-02-01,6.102,6.776,183.75664500886,0.0,0.0,0.0,0.0,0.0,0.0,3.5
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
